18650,3333333,3072183,60.706,2.0E-4,2.0728150134048258E-4,186500000
18651,3333333,3072196,60.709,2.0E-4,2.0728111093238968E-4,186510000
18652,3333333,3072209,60.712,2.0E-4,2.0728072056615913E-4,186520000
18653,3333333,3072222,60.715,1.0E-4,2.0727496917385943E-4,186530000
18654,3333333,3072235,60.718,2.0E-4,2.0727457917872844E-4,186540000
18655,3333333,3072248,60.721,1.0E-4,2.0726882873224337E-4,186550000
18656,2500000,3072210,60.725,4.0E-4,2.0727915951972555E-4,186560000
18657,3333333,3072223,60.728,2.0E-4,2.0727876936270568E-4,186570000
18658,3333333,3072236,60.731,3.0E-4,2.0728373887876514E-4,186580000
18659,3333333,3072249,60.734,1.0E-4,2.0727798917412508E-4,186590000
18660,3333333,3072262,60.737,1.0E-4,2.0727224008574492E-4,186600000
18661,3333333,3072275,60.74,2.0E-4,2.0727185038315203E-4,186610000
18662,2500000,3072237,60.744,2.0E-4,2.0727146072232344E-4,186620000
18663,3333333,3072250,60.747,3.0E-4,2.0727642929861223E-4,186630000
18664,3333333,3072263,60.75,2.0E-4,2.072760394342049E-4,186640000
18665,3333333,3072276,60.753,2.0E-4,2.0727564961157247E-4,186650000
18666,3333333,3072289,60.756,2.0E-4,2.0727525983070823E-4,186660000
18667,3333333,3072302,60.759,3.0E-4,2.072802271388011E-4,186670000
18668,3333333,3072314,60.762,2.0E-4,2.0727983715448895E-4,186680000
18669,3333333,3072327,60.765,2.0E-4,2.0727944721195564E-4,186690000
18670,2500000,3072290,60.769,4.0E-4,2.07289769683985E-4,186700000
18671,3333333,3072303,60.772,2.0E-4,2.0728937925124525E-4,186710000
18672,3333333,3072315,60.775,3.0E-4,2.0729434447300772E-4,186720000
18673,3333333,3072328,60.778,3.0E-4,2.0729930916296257E-4,186730000
18674,2500000,3072291,60.782,4.0E-4,2.0730962836028704E-4,186740000
18675,3333333,3072304,60.785,2.0E-4,2.0730923694779117E-4,186750000
18676,3333333,3072316,60.788,2.0E-4,2.073088455772114E-4,186760000
18677,2500000,3072279,60.792,3.0E-4,2.0731380842747764E-4,186770000
18678,3333333,3072292,60.795,3.0E-4,2.0731877074633257E-4,186780000
18679,3333333,3072305,60.798,1.0E-4,2.0731302532255475E-4,186790000
18680,2500000,3072267,60.802,2.0E-4,2.0731263383297644E-4,186800000
18681,3333333,3072280,60.805,1.0E-4,2.0730688935281837E-4,186810000
18682,3333333,3072293,60.808,1.0E-4,2.0730114548763516E-4,186820000
18683,2500000,3072255,60.812,3.0E-4,2.073061071562383E-4,186830000
18684,3333333,3072268,60.815,2.0E-4,2.0730571612074503E-4,186840000
18685,3333333,3072281,60.818,0.0,2.072946213540273E-4,186850000
18686,3333333,3072294,60.821,1.0E-4,2.072888793749331E-4,186860000
18687,3333333,3072306,60.824,3.0E-4,2.072938406378766E-4,186870000
18688,3333333,3072319,60.827,3.0E-4,2.07298801369863E-4,186880000
18689,3333333,3072332,60.83,2.0E-4,2.0729841082989993E-4,186890000
18690,2500000,3072295,60.834,3.0E-4,2.0730337078651685E-4,186900000
18691,3333333,3072307,60.837,2.0E-4,2.073029800438714E-4,186910000
18692,3333333,3072320,60.84,1.0E-4,2.0729723946073187E-4,186920000
18693,3333333,3072333,60.843,1.0E-4,2.0729149949178836E-4,186930000
18694,3333333,3072346,60.846,3.0E-4,2.0729645875682036E-4,186940000
18695,3333333,3072359,60.849,2.0E-4,2.0729606846750468E-4,186950000
18696,3333333,3072372,60.852,3.0E-4,2.0730102695763798E-4,186960000
18697,2500000,3072334,60.856,2.0E-4,2.0730063646574317E-4,186970000
18698,3333333,3072347,60.859,2.0E-4,2.0730024601561665E-4,186980000
18699,3333333,3072360,60.862,1.0E-4,2.0729450772768597E-4,186990000
18700,3333333,3072373,60.865,2.0E-4,2.0729411764705883E-4,187000000
18701,3333333,3072386,60.868,3.0E-4,2.0729907491577991E-4,187010000
18702,3333333,3072399,60.871,1.0E-4,2.072933376109507E-4,187020000
18703,3333333,3072411,60.874,2.0E-4,2.0729294765545634E-4,187030000
18704,2500000,3072374,60.878,3.0E-4,2.0729790419161677E-4,187040000
18705,3333333,3072387,60.881,2.0E-4,2.0729751403368083E-4,187050000
18706,3333333,3072399,60.884,1.0E-4,2.0729177803913184E-4,187060000
18707,3333333,3072412,60.887,2.0E-4,2.0729138825038756E-4,187070000
18708,3333333,3072425,60.89,2.0E-4,2.0729099850331408E-4,187080000
